asin,ISBN10,title,brand,availability,discount,initial_price,final_price,currency,rating,reviews_count,categories,best_sellers_rank,timestamp,url
B00KAG8STY,,Ruin and Rising,"Leigh Bardugo (Author), Lauren Fortgang (Narrator), Audible Studios (Publisher) & 0 more",,,,,USD,4.6 out of 5 stars,14762,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy"",""Fantasy"",""Fairy Tales & Folklore""]","[{""category"":""Audible Books & Originals / Teen & Young Adult"",""rank"":34},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy"",""rank"":29},{""category"":""Audible Books & Originals / Teen & Young Adult / Literature & Fiction"",""rank"":31},{""category"":""Audible Books & Originals / Teen & Young Adult / Science Fiction & Fantasy / Fantasy"",""rank"":24},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy / Fairy Tales & Folklore"",""rank"":30}]",2021-12-22T03:03:45.602Z,https://www.amazon.com/dp/B00KAG8STY
B00MQ5E7V0,,The Escape,"David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",,,,,USD,4.6 out of 5 stars,12853,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Espionage""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Military"",""rank"":57},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Spies & Politics / Espionage"",""rank"":92}]",2021-12-22T03:03:44.669Z,https://www.amazon.com/dp/B00MQ5E7V0
B00M284KO0,,Station Eleven (Television Tie-in): A Novel,"Emily St. John Mandel (Author), Kirsten Potter (Narrator), Random House Audio (Publisher) & 0 more",,,,,USD,4.3 out of 5 stars,13333,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Adventure""]","[{""category"":""Audible Books & Originals / Science Fiction & Fantasy"",""rank"":24},{""category"":""Books / Science Fiction & Fantasy / Science Fiction"",""rank"":27},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction"",""rank"":7},{""category"":""Books / Literature & Fiction / Action & Adventure"",""rank"":46},{""category"":""Books / Science Fiction & Fantasy / Science Fiction / Adventure"",""rank"":10},{""category"":""Books / Science Fiction & Fantasy / Science Fiction / Dystopian"",""rank"":6},{""category"":""Books / Science Fiction & Fantasy / Science Fiction / Post-Apocalyptic"",""rank"":5},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction / Adventure"",""rank"":3},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction / Post-Apocalyptic"",""rank"":1},{""category"":""Books / Literature & Fiction / Literary"",""rank"":53}]",2021-12-22T03:04:05.174Z,https://www.amazon.com/dp/B00M284KO0
B00M284NY2,,"Zero to One: Notes on Startups, or How to Build the Future","Peter Thiel (Author), Blake Masters (Author, Narrator), Random House Audio (Publisher) & 0 more",,,,,USD,4.6 out of 5 stars,10690,"[""Books"",""Business & Money"",""Job Hunting & Careers"",""Guides""]","[{""category"":""Audible Books & Originals / Business & Careers"",""rank"":39},{""category"":""Books / Business & Money / Business Development & Entrepreneurship"",""rank"":32},{""category"":""Books / Business & Money / Economics"",""rank"":27},{""category"":""Books / Business & Money / Job Hunting & Careers"",""rank"":13},{""category"":""Audible Books & Originals / Business & Careers / Business Development & Entrepreneurship"",""rank"":7},{""category"":""Audible Books & Originals / Business & Careers / Career Success"",""rank"":23},{""category"":""Audible Books & Originals / Business & Careers / Business Development & Entrepreneurship / Entrepreneurship"",""rank"":6},{""category"":""Audible Books & Originals / Business & Careers / Business Development & Entrepreneurship / New Business Enterprises"",""rank"":1},{""category"":""Audible Books & Originals / Business & Careers / Business Development & Entrepreneurship / Small Business"",""rank"":1},{""category"":""Books / Business & Money / Job Hunting & Careers / Guides"",""rank"":11},{""category"":""Books / Business & Money / Business Development & Entrepreneurship / Entrepreneurship"",""rank"":24},{""category"":""Books / Business & Money / Business Development & Entrepreneurship / Small Business"",""rank"":8},{""category"":""Books / Business & Money / Business Development & Entrepreneurship / Starting a Business"",""rank"":4}]",2021-12-22T03:03:42.617Z,https://www.amazon.com/dp/B00M284NY2
B00M284V44,,Leaving Time: A Novel,"Jodi Picoult (Author), Rebecca Lowman (Narrator), Abigail Revasch (Narrator), Kathe Mazur (Narrator), Mark Deakins (Narrator), Random House Audio (Publisher) & 3 more",,,,,USD,4.4 out of 5 stars,12866,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Saga""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Psychological"",""rank"":87}]",2021-12-22T03:03:49.793Z,https://www.amazon.com/dp/B00M284V44
B00LWEQ1V0,,Gray Mountain: A Novel,"John Grisham (Author), Catherine Taber (Narrator), Random House Audio (Publisher) & 0 more",,,,,USD,4.0 out of 5 stars,25415,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Legal"",""rank"":57}]",2021-12-22T03:03:40.077Z,https://www.amazon.com/dp/B00LWEQ1V0
B00LPPJ190,,Ugly Love,"Colleen Hoover (Author), Grace Grant (Narrator), Deacon Lee (Narrator), Simon & Schuster Audio (Publisher) & 1 more",,,,,USD,4.7 out of 5 stars,18922,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]","[{""category"":""Audible Books & Originals / Romance"",""rank"":14},{""category"":""Audible Books & Originals / Romance / Contemporary"",""rank"":6}]",2021-12-22T03:03:39.841Z,https://www.amazon.com/dp/B00LPPJ190
B00MAOW6JM,,As the Crow Flies (DI Nick Dixon Crime Book 1),Damien Boyd,,,,,USD,4.2 out of 5 stars,10154,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Kindle Store / Prime Reading / Mystery, Thriller & Suspense / Crime Fiction"",""rank"":55}]",2021-12-22T03:03:45.958Z,https://www.amazon.com/dp/B00MAOW6JM
B00M4OO96Q,,Fahrenheit 451,"Ray Bradbury (Author), Tim Robbins (Narrator), Audible Studios (Publisher) & 0 more",,,,,USD,4.6 out of 5 stars,24966,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""TV, Movie, Video Game Adaptations""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense"",""rank"":56},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense"",""rank"":49},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction"",""rank"":36},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Suspense"",""rank"":38},{""category"":""Books / Literature & Fiction / Classics"",""rank"":83},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction / Movie, TV & Video Game Tie-Ins"",""rank"":1},{""category"":""Books / Literature & Fiction / Genre Fiction / TV, Movie, Video Game Adaptations"",""rank"":47}]",2021-12-22T03:04:06.559Z,https://www.amazon.com/dp/B00M4OO96Q
B00M0D2HQ0,1419741934,The Third Wheel (Diary of a Wimpy Kid #7),Jeff Kinney,In Stock.,6.0,14.99,8.99,USD,4.7 out of 5 stars,10239,"[""Books"",""Children's Books"",""Humor""]","[{""category"":""Books / Children's Books / Comics & Graphic Novels"",""rank"":61}]",2021-12-22T03:03:57.271Z,https://www.amazon.com/dp/B00M0D2HQ0
B00M7D82CG,,"Personal: Jack Reacher, Book 19","Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",,,,,USD,4.2 out of 5 stars,18625,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Military"",""rank"":37},{""category"":""Audible Books & Originals / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense / Mystery"",""rank"":18},{""category"":""Audible Books & Originals / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense / Thriller & Suspense"",""rank"":60}]",2021-12-22T03:04:26.780Z,https://www.amazon.com/dp/B00M7D82CG
B00MP238IM,,"The Burning Room: Harry Bosch, Book 17","Michael Connelly (Author), Titus Welliver (Narrator), Hachette Audio (Publisher) & 0 more",,,,,USD,4.5 out of 5 stars,10989,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Crime Thrillers"",""rank"":91}]",2021-12-22T03:04:30.906Z,https://www.amazon.com/dp/B00MP238IM
B00NA9EYLE,,Rebecca,"Anna Massey (Narrator), Daphné du Maurier (Author), Hachette Audio (Publisher) & 0 more",,,,,USD,4.5 out of 5 stars,10678,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Gothic""]","[{""category"":""Audible Books & Originals / Romance / Romantic Suspense"",""rank"":19},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Psychological"",""rank"":89},{""category"":""Books / Literature & Fiction / Genre Fiction / Gothic"",""rank"":61}]",2021-12-22T03:04:26.595Z,https://www.amazon.com/dp/B00NA9EYLE
B00NPAJ32S,,Being Mortal: Medicine and What Matters in the End,"Atul Gawande (Author), Robert Petkoff (Narrator), Macmillan Audio (Publisher) & 0 more",,,,,USD,4.8 out of 5 stars,16305,"[""Books"",""Medical Books"",""Administration & Medicine Economics"",""Health Care Delivery""]","[{""category"":""Audible Books & Originals / Health & Wellness / Aging & Longevity"",""rank"":3},{""category"":""Audible Books & Originals / Health & Wellness / Medicine & Health Care Industry"",""rank"":5},{""category"":""Books / Self-Help / Death & Grief"",""rank"":47},{""category"":""Audible Books & Originals / Health & Wellness / Medicine & Health Care Industry / Long-Term & Elder Care"",""rank"":1},{""category"":""Audible Books & Originals / Health & Wellness / Medicine & Health Care Industry / Policy & Administration"",""rank"":3},{""category"":""Books / Medical Books / Medicine / Hospice Care"",""rank"":3}]",2021-12-22T03:04:26.630Z,https://www.amazon.com/dp/B00NPAJ32S
B00O92WHX8,,"My Sister's Grave: Tracy Crosswhite, Book 1","Robert Dugoni (Author), Emily Sutton-Smith (Narrator), Brilliance Audio (Publisher) & 0 more",,,,,USD,4.5 out of 5 stars,26260,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Legal"",""rank"":36},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Mystery / Women Sleuths"",""rank"":66}]",2021-12-22T03:04:31.795Z,https://www.amazon.com/dp/B00O92WHX8
B00NY8OTR0,,The Nightingale,"Kristin Hannah (Author), Polly Stone (Narrator), Macmillan Audio (Publisher) & 0 more",,,,,USD,4.8 out of 5 stars,80180,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]","[{""category"":""Audible Books & Originals / Literature & Fiction"",""rank"":61}]",2021-12-22T03:04:29.317Z,https://www.amazon.com/dp/B00NY8OTR0
B00OH7EF9O,,Think and Grow Rich,"Napoleon Hill (Author, Narrator), Napoleon Hill Foundation (Narrator), Nightingale-Conant (Publisher) & 0 more",,,,,USD,4.7 out of 5 stars,57412,"[""Books"",""Business & Money"",""Personal Finance"",""Budgeting & Money Management""]","[{""category"":""Audible Books & Originals / Money & Finance / Personal Finance"",""rank"":74},{""category"":""Audible Books & Originals / Money & Finance / Personal Finance / Money Management & Budgeting"",""rank"":23}]",2021-12-22T03:04:27.477Z,https://www.amazon.com/dp/B00OH7EF9O
B00O4D38GW,,Just Mercy (Movie Tie-In Edition): A Story of Justice and Redemption,"Bryan Stevenson (Author, Narrator), Random House Audio (Publisher)",,,,,USD,4.8 out of 5 stars,20515,"[""Books"",""Biographies & Memoirs"",""Community & Culture"",""Black & African American""]","[{""category"":""Books / Biographies & Memoirs / Professionals & Academics / Lawyers & Judges"",""rank"":21},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Social Activists"",""rank"":21},{""category"":""Books / Biographies & Memoirs / Community & Culture / Black & African American"",""rank"":98}]",2021-12-22T03:04:27.641Z,https://www.amazon.com/dp/B00O4D38GW
B00OKXCIZI,,"Captivated by You: Crossfire Series, Book 4","Jill Redfield (Narrator), Jeremy York (Narrator), Sylvia Day (Author), Brilliance Audio (Publisher) & 1 more",,,,,USD,4.4 out of 5 stars,11041,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]","[{""category"":""Audible Books & Originals / Erotica"",""rank"":66},{""category"":""Audible Books & Originals / Erotica / Literature & Fiction"",""rank"":55}]",2021-12-22T03:05:21.255Z,https://www.amazon.com/dp/B00OKXCIZI
B00P00QPPY,,The Three-Body Problem,"Cixin Liu (Author), Luke Daniels (Narrator), Macmillan Audio (Publisher) & 0 more",,,,,USD,4.3 out of 5 stars,10997,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Hard Science Fiction""]","[{""category"":""Audible Books & Originals / Literature & Fiction"",""rank"":98},{""category"":""Audible Books & Originals / Science Fiction & Fantasy"",""rank"":80},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction"",""rank"":24},{""category"":""Books / Science Fiction & Fantasy / Science Fiction / Alien Invasion"",""rank"":16},{""category"":""Books / Science Fiction & Fantasy / Science Fiction / Exploration"",""rank"":10},{""category"":""Books / Science Fiction & Fantasy / Science Fiction / Hard Science Fiction"",""rank"":19},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction / First Contact"",""rank"":2},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction / Hard Science Fiction"",""rank"":8},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction / Space Exploration"",""rank"":3}]",2021-12-22T03:05:31.898Z,https://www.amazon.com/dp/B00P00QPPY
B00PMHZ8CG,,After We Fell,"Anna Todd (Author), Shane East (Narrator), Elizabeth Louise (Narrator), Simon & Schuster Audio (Publisher) & 1 more",,,,,USD,4.8 out of 5 stars,10750,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""TV, Movie, Video Game Adaptations""]","[{""category"":""Audible Books & Originals / Erotica"",""rank"":22},{""category"":""Audible Books & Originals / Erotica / Literature & Fiction"",""rank"":17},{""category"":""Audible Books & Originals / Romance / Contemporary"",""rank"":97},{""category"":""Books / Literature & Fiction / Erotica / Romantic"",""rank"":62}]",2021-12-22T03:05:20.795Z,https://www.amazon.com/dp/B00PMHZ8CG
B00OPAKSBC,,"After We Collided: The After Series, Book 2","Anna Todd (Author), Shane East (Narrator), Elizabeth Louise (Narrator), Simon & Schuster Audio (Publisher) & 1 more",,,,,USD,4.7 out of 5 stars,11756,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""TV, Movie, Video Game Adaptations""]","[{""category"":""Audible Books & Originals / Erotica"",""rank"":21},{""category"":""Audible Books & Originals / Erotica / Literature & Fiction"",""rank"":14},{""category"":""Audible Books & Originals / Romance / Romantic Comedy"",""rank"":40},{""category"":""Audible Books & Originals / Romance / Contemporary"",""rank"":93},{""category"":""Books / Literature & Fiction / Erotica / Romantic"",""rank"":61}]",2021-12-22T03:05:33.066Z,https://www.amazon.com/dp/B00OPAKSBC
B00OQSE4P4,,Diary of a Wimpy Kid: The Long Haul,"Jeff Kinney (Author), Ramon De Ocampo (Narrator), Recorded Books (Publisher) & 0 more",,,,,USD,4.8 out of 5 stars,10783,"[""Books"",""Children's Books"",""Growing Up & Facts of Life"",""Friendship, Social Skills & School Life"",""Boys & Men""]","[{""category"":""Audible Books & Originals / Children's Audiobooks"",""rank"":76},{""category"":""Books / Children's Books / Geography & Cultures / Travel"",""rank"":32},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life / Social Skills"",""rank"":34},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life / Boys & Men"",""rank"":88}]",2021-12-22T03:05:27.910Z,https://www.amazon.com/dp/B00OQSE4P4
B00QXTYDNC,,The Girl on the Train: A Novel,"Paula Hawkins (Author), Clare Corbett (Narrator), Louise Brealey (Narrator), India Fisher (Narrator), Penguin Audio (Publisher) & 2 more",,,,,USD,4.1 out of 5 stars,87601,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Psychological"",""rank"":56}]",2021-12-22T03:07:15.654Z,https://www.amazon.com/dp/B00QXTYDNC
B00SEFAIRI,,Between the World and Me,Ta-Nehisi Coates,,,,,USD,4.7 out of 5 stars,18421,"[""Books"",""Politics & Social Sciences"",""Sociology""]","[{""category"":""Kindle Store / Kindle eBooks / Biographies & Memoirs / Cultural & Regional"",""rank"":25},{""category"":""Books / Biographies & Memoirs / Professionals & Academics / Law Enforcement"",""rank"":27},{""category"":""Kindle Store / Kindle eBooks / Politics & Social Sciences / Social Sciences"",""rank"":82},{""category"":""Kindle Store / Kindle eBooks / Politics & Social Sciences / Social Sciences / Discrimination & Racism"",""rank"":7},{""category"":""Books / Politics & Social Sciences / Sociology / Race Relations"",""rank"":99},{""category"":""Kindle Store / Kindle eBooks / Biographies & Memoirs / Cultural & Regional / Black & African American"",""rank"":8},{""category"":""Books / Politics & Social Sciences / Sociology / Race Relations / Discrimination & Racism"",""rank"":92}]",2021-12-22T03:07:19.638Z,https://www.amazon.com/dp/B00SEFAIRI
B00SLWQGUM,,Follow You Home,Mark Edwards,,,,,USD,4.1 out of 5 stars,10371,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Supernatural / Ghosts"",""rank"":78}]",2021-12-22T03:07:17.743Z,https://www.amazon.com/dp/B00SLWQGUM
B00RC3ZGN4,,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,"Marie Kondo (Author), Emily Woo Zeller (Narrator), Tantor Audio (Publisher) & 0 more",,,,,USD,4.5 out of 5 stars,26780,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design"",""How-to & Home Improvements"",""Cleaning, Caretaking & Relocating""]","[{""category"":""Audible Books & Originals / Home & Garden"",""rank"":4},{""category"":""Audible Books & Originals / Home & Garden / House & Home"",""rank"":1},{""category"":""Books / Crafts, Hobbies & Home / Home Improvement & Design / How-to & Home Improvements"",""rank"":89},{""category"":""Books / Crafts, Hobbies & Home / Home Improvement & Design / How-to & Home Improvements / Cleaning, Caretaking & Relocating"",""rank"":16}]",2021-12-22T03:07:27.941Z,https://www.amazon.com/dp/B00RC3ZGN4
B00UEKRTW8,,Rogue Lawyer: A Novel,John Grisham,,,,,USD,4.2 out of 5 stars,15002,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Legal"",""rank"":83}]",2021-12-22T03:16:28.512Z,https://www.amazon.com/dp/B00UEKRTW8
B00U7TZZRM,,Jurassic Park: A Novel,"Michael Crichton (Author), Scott Brick (Narrator), Brilliance Audio (Publisher) & 0 more",,,,,USD,4.8 out of 5 stars,10147,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Thriller & Suspense""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense"",""rank"":65},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction"",""rank"":39},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense"",""rank"":53},{""category"":""Audible Books & Originals / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense / Thriller & Suspense"",""rank"":6},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction / Adventure"",""rank"":19},{""category"":""Audible Books & Originals / Science Fiction & Fantasy / Science Fiction / Movie, TV & Video Game Tie-Ins"",""rank"":2},{""category"":""Books / Literature & Fiction / Genre Fiction / TV, Movie, Video Game Adaptations"",""rank"":50},{""category"":""Books / Science Fiction & Fantasy / Science Fiction / Adventure"",""rank"":75},{""category"":""Books / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense"",""rank"":76},{""category"":""Books / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense / Thriller & Suspense"",""rank"":60}]",2021-12-22T03:16:27.922Z,https://www.amazon.com/dp/B00U7TZZRM
B00U7U0CJW,,Finders Keepers: A Novel,"Stephen King (Author), Will Patton (Narrator), Simon & Schuster Audio (Publisher) & 0 more",,,,,USD,4.6 out of 5 stars,10945,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Crime Fiction"",""rank"":81},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Mystery"",""rank"":82},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Mystery / Police Procedurals"",""rank"":28},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Thriller & Suspense / Crime Thrillers"",""rank"":63}]",2021-12-22T03:16:37.838Z,https://www.amazon.com/dp/B00U7U0CJW
B00UG9LC4I,,Six of Crows,Leigh Bardugo,,,,,USD,4.7 out of 5 stars,18306,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]","[{""category"":""Kindle Store / Whispersync for Voice / Children's eBooks"",""rank"":40},{""category"":""Books / Teens / Mysteries & Thrillers"",""rank"":44},{""category"":""Kindle Store / Kindle eBooks / Children's eBooks / Action & Adventure"",""rank"":45},{""category"":""Kindle Store / Kindle eBooks / Children's eBooks / Science Fiction, Fantasy & Scary Stories"",""rank"":47},{""category"":""Kindle Store / Kindle eBooks / Teen & Young Adult / Mysteries & Thrillers"",""rank"":9},{""category"":""Books / Teens / Literature & Fiction / Action & Adventure / Mystery & Thriller"",""rank"":15},{""category"":""Books / Teens / Mysteries & Thrillers / Fantasy & Supernatural"",""rank"":7},{""category"":""Books / Teens / Mysteries & Thrillers / Law & Crime"",""rank"":11},{""category"":""Books / Teens / Mysteries & Thrillers / Romantic"",""rank"":9},{""category"":""Books / Teens / Mysteries & Thrillers / Thrillers & Suspense"",""rank"":36},{""category"":""Kindle Store / Kindle eBooks / Teen & Young Adult / Literature & Fiction"",""rank"":79},{""category"":""Kindle Store / Kindle eBooks / Teen & Young Adult / Literature & Fiction / Action & Adventure"",""rank"":34},{""category"":""Kindle Store / Kindle eBooks / Children's eBooks / Action & Adventure / Fantasy & Magic"",""rank"":31},{""category"":""Kindle Store / Kindle eBooks / Children's eBooks / Science Fiction, Fantasy & Scary Stories / Fantasy & Magic"",""rank"":41},{""category"":""Kindle Store / Kindle eBooks / Teen & Young Adult / Mysteries & Thrillers / Fantasy & Supernatural"",""rank"":4},{""category"":""Kindle Store / Kindle eBooks / Teen & Young Adult / Mysteries & Thrillers / Law & Crime"",""rank"":1},{""category"":""Books / Teens / Literature & Fiction / Action & Adventure / Fantasy"",""rank"":84}]",2021-12-22T03:16:23.179Z,https://www.amazon.com/dp/B00UG9LC4I
B00URW47O6,,The Art of War,"Aidan Gillen (Narrator), Sun Tzu (Author), Audible Studios (Publisher) & 0 more",,,,,USD,4.5 out of 5 stars,18898,"[""Books"",""Business & Money"",""Management & Leadership"",""Leadership & Motivation""]","[{""category"":""Audible Books & Originals / History / World"",""rank"":15},{""category"":""Audible Books & Originals / Business & Careers / Management & Leadership"",""rank"":80},{""category"":""Books / Politics & Social Sciences / Philosophy / Eastern"",""rank"":64}]",2021-12-22T03:16:38.219Z,https://www.amazon.com/dp/B00URW47O6
B00UVY52JO,,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future","Ashlee Vance (Author), Fred Sanders (Narrator), HarperAudio (Publisher) & 0 more",,,,,USD,4.7 out of 5 stars,13319,"[""Books"",""Engineering & Transportation"",""Engineering"",""Reference"",""Patents & Inventions""]","[{""category"":""Audible Books & Originals / Business & Careers"",""rank"":33},{""category"":""Audible Books & Originals / Computers & Technology"",""rank"":1},{""category"":""Books / Engineering & Transportation"",""rank"":56},{""category"":""Books / Engineering & Transportation / Engineering"",""rank"":33},{""category"":""Books / Business & Money / Biography & History"",""rank"":17},{""category"":""Audible Books & Originals / Business & Careers / Business Development & Entrepreneurship"",""rank"":6},{""category"":""Audible Books & Originals / Business & Careers / Business Development & Entrepreneurship / Entrepreneurship"",""rank"":5},{""category"":""Books / Engineering & Transportation / Engineering / Reference"",""rank"":7},{""category"":""Books / Biographies & Memoirs / Professionals & Academics / Business"",""rank"":11},{""category"":""Books / Biographies & Memoirs / Professionals & Academics"",""rank"":63},{""category"":""Books / Biographies & Memoirs / Professionals & Academics / Scientists"",""rank"":11},{""category"":""Books / Engineering & Transportation / Engineering / Reference / Patents & Inventions"",""rank"":4}]",2021-12-22T03:16:33.540Z,https://www.amazon.com/dp/B00UVY52JO
B00V6FUY0E,,Memory Man,"David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",,,,,USD,4.5 out of 5 stars,19315,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]","[{""category"":""Audible Books & Originals / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense / Thriller & Suspense"",""rank"":31},{""category"":""Audible Books & Originals / Literature & Fiction / Action & Adventure / Mystery, Thriller & Suspense / Mystery"",""rank"":9},{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Mystery / International Mystery & Crime"",""rank"":18}]",2021-12-22T03:16:19.013Z,https://www.amazon.com/dp/B00V6FUY0E
B00V7328GS,,The Intelligent Investor Rev Ed.,"Benjamin Graham (Author), Luke Daniels (Narrator), HarperAudio (Publisher) & 0 more",,,,,USD,4.7 out of 5 stars,28414,"[""Books"",""Business & Money"",""Investing"",""Introduction""]","[{""category"":""Audible Books & Originals / Money & Finance"",""rank"":8},{""category"":""Books / Business & Money / Finance"",""rank"":9},{""category"":""Books / Business & Money / Investing"",""rank"":17},{""category"":""Audible Books & Originals / Money & Finance / Investing & Trading"",""rank"":4},{""category"":""Audible Books & Originals / Money & Finance / Personal Finance"",""rank"":5},{""category"":""Books / Business & Money / Investing / Introduction"",""rank"":16}]",2021-12-22T03:16:32.749Z,https://www.amazon.com/dp/B00V7328GS
B00VGIKA6O,,"The Girl in the Spider's Web: A Lisbeth Salander Novel, Continuing Stieg Larsson's Millennium Series","David Lagercrantz (Author), Simon Vance (Narrator), Random House Audio (Publisher) & 0 more",,,,,USD,4.1 out of 5 stars,17373,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""International Mystery & Crime""]","[{""category"":""Audible Books & Originals / Mystery, Thriller & Suspense / Mystery / International Mystery & Crime"",""rank"":77}]",2021-12-22T03:17:29.036Z,https://www.amazon.com/dp/B00VGIKA6O
B00VXJQ88K,,Sapiens,"Yuval Noah Harari (Author), Derek Perkins (Narrator), Random House Audiobooks (Publisher) & 0 more",,,,,USD,4.6 out of 5 stars,50060,"[""Books"",""History"",""World"",""Civilization & Culture""]","[{""category"":""Audible Books & Originals / History / World / Civilization"",""rank"":37}]",2021-12-22T03:17:46.473Z,https://www.amazon.com/dp/B00VXJQ88K
B00WXS5GVA,,The Letter,"Kathryn Hughes (Author), Rachel Atkins (Narrator), Headline Digital (Publisher) & 0 more",,,,,USD,4.5 out of 5 stars,13042,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]","[{""category"":""Audible Books & Originals / Romance / Historical / 20th Century"",""rank"":39}]",2021-12-22T03:17:40.665Z,https://www.amazon.com/dp/B00WXS5GVA
